"cod_cliente","cod_agencia","saldo_total","nome","cidade","tipo_agencia"
917,7,2074.1213,Agência Digital,São Paulo,Digital
928,7,1453.0848,Agência Digital,São Paulo,Digital
928,7,1453.0848,Agência Digital,São Paulo,Digital
936,7,95650.125,Agência Digital,São Paulo,Digital
936,7,95650.125,Agência Digital,São Paulo,Digital
951,7,5283.1567,Agência Digital,São Paulo,Digital
951,7,5283.1567,Agência Digital,São Paulo,Digital
957,7,14387.092,Agência Digital,São Paulo,Digital
957,7,14387.092,Agência Digital,São Paulo,Digital
973,7,3776.5786,Agência Digital,São Paulo,Digital
973,7,3776.5786,Agência Digital,São Paulo,Digital
992,7,2219.01,Agência Digital,São Paulo,Digital
992,7,2219.01,Agência Digital,São Paulo,Digital
994,7,19719.414,Agência Digital,São Paulo,Digital
994,7,19719.414,Agência Digital,São Paulo,Digital
7,7,98.6544,Agência Digital,São Paulo,Digital
7,7,98.6544,Agência Digital,São Paulo,Digital
98,7,110694.89,Agência Digital,São Paulo,Digital
98,7,110694.89,Agência Digital,São Paulo,Digital
100,7,26815.902,Agência Digital,São Paulo,Digital
100,7,26815.902,Agência Digital,São Paulo,Digital
117,7,61939.957,Agência Digital,São Paulo,Digital
117,7,61939.957,Agência Digital,São Paulo,Digital
122,7,24.6742,Agência Digital,São Paulo,Digital
122,7,24.6742,Agência Digital,São Paulo,Digital
128,7,8.5986,Agência Digital,São Paulo,Digital
128,7,8.5986,Agência Digital,São Paulo,Digital
133,7,264.9136,Agência Digital,São Paulo,Digital
133,7,264.9136,Agência Digital,São Paulo,Digital
137,7,67907.37,Agência Digital,São Paulo,Digital
137,7,67907.37,Agência Digital,São Paulo,Digital
150,7,30578.582,Agência Digital,São Paulo,Digital
150,7,30578.582,Agência Digital,São Paulo,Digital
151,7,29082.297,Agência Digital,São Paulo,Digital
151,7,29082.297,Agência Digital,São Paulo,Digital
159,7,435.8952,Agência Digital,São Paulo,Digital
159,7,435.8952,Agência Digital,São Paulo,Digital
174,7,23287.879,Agência Digital,São Paulo,Digital
174,7,23287.879,Agência Digital,São Paulo,Digital
181,7,32738.633,Agência Digital,São Paulo,Digital
181,7,32738.633,Agência Digital,São Paulo,Digital
204,7,7630.231,Agência Digital,São Paulo,Digital
204,7,7630.231,Agência Digital,São Paulo,Digital
247,7,92174.68,Agência Digital,São Paulo,Digital
247,7,92174.68,Agência Digital,São Paulo,Digital
256,7,3.88,Agência Digital,São Paulo,Digital
256,7,3.88,Agência Digital,São Paulo,Digital
262,7,78324.9,Agência Digital,São Paulo,Digital
262,7,78324.9,Agência Digital,São Paulo,Digital
272,7,185905.52,Agência Digital,São Paulo,Digital
272,7,185905.52,Agência Digital,São Paulo,Digital
281,7,1034.35,Agência Digital,São Paulo,Digital
281,7,1034.35,Agência Digital,São Paulo,Digital
296,7,14857.755,Agência Digital,São Paulo,Digital
296,7,14857.755,Agência Digital,São Paulo,Digital
311,7,2741.6504,Agência Digital,São Paulo,Digital
311,7,2741.6504,Agência Digital,São Paulo,Digital
318,7,49763.07,Agência Digital,São Paulo,Digital
318,7,49763.07,Agência Digital,São Paulo,Digital
330,7,25535.143,Agência Digital,São Paulo,Digital
330,7,25535.143,Agência Digital,São Paulo,Digital
334,7,20727.58,Agência Digital,São Paulo,Digital
334,7,20727.58,Agência Digital,São Paulo,Digital
349,7,28053.59,Agência Digital,São Paulo,Digital
349,7,28053.59,Agência Digital,São Paulo,Digital
406,7,4672.4546,Agência Digital,São Paulo,Digital
406,7,4672.4546,Agência Digital,São Paulo,Digital
439,7,1.221,Agência Digital,São Paulo,Digital
439,7,1.221,Agência Digital,São Paulo,Digital
478,7,36880.004,Agência Digital,São Paulo,Digital
478,7,36880.004,Agência Digital,São Paulo,Digital
489,7,230.9076,Agência Digital,São Paulo,Digital
489,7,230.9076,Agência Digital,São Paulo,Digital
493,7,17359.52,Agência Digital,São Paulo,Digital
493,7,17359.52,Agência Digital,São Paulo,Digital
494,7,353.712,Agência Digital,São Paulo,Digital
494,7,353.712,Agência Digital,São Paulo,Digital
508,7,14898.66,Agência Digital,São Paulo,Digital
508,7,14898.66,Agência Digital,São Paulo,Digital
519,7,797.4624,Agência Digital,São Paulo,Digital
519,7,797.4624,Agência Digital,São Paulo,Digital
536,7,457.355,Agência Digital,São Paulo,Digital
536,7,457.355,Agência Digital,São Paulo,Digital
561,7,9182.99,Agência Digital,São Paulo,Digital
561,7,9182.99,Agência Digital,São Paulo,Digital
572,7,26.108,Agência Digital,São Paulo,Digital
572,7,26.108,Agência Digital,São Paulo,Digital
589,7,74008.73,Agência Digital,São Paulo,Digital
589,7,74008.73,Agência Digital,São Paulo,Digital
593,7,56788.445,Agência Digital,São Paulo,Digital
593,7,56788.445,Agência Digital,São Paulo,Digital
607,7,1963.9692,Agência Digital,São Paulo,Digital
607,7,1963.9692,Agência Digital,São Paulo,Digital
618,7,11413.906,Agência Digital,São Paulo,Digital
618,7,11413.906,Agência Digital,São Paulo,Digital
627,7,143.3355,Agência Digital,São Paulo,Digital
627,7,143.3355,Agência Digital,São Paulo,Digital
645,7,296.4417,Agência Digital,São Paulo,Digital
645,7,296.4417,Agência Digital,São Paulo,Digital
658,7,10623.523,Agência Digital,São Paulo,Digital
658,7,10623.523,Agência Digital,São Paulo,Digital
660,7,64380.39,Agência Digital,São Paulo,Digital
660,7,64380.39,Agência Digital,São Paulo,Digital
663,7,318.7912,Agência Digital,São Paulo,Digital
663,7,318.7912,Agência Digital,São Paulo,Digital
682,7,20.3082,Agência Digital,São Paulo,Digital
682,7,20.3082,Agência Digital,São Paulo,Digital
695,7,18491.94,Agência Digital,São Paulo,Digital
695,7,18491.94,Agência Digital,São Paulo,Digital
708,7,959.208,Agência Digital,São Paulo,Digital
708,7,959.208,Agência Digital,São Paulo,Digital
729,7,267.7912,Agência Digital,São Paulo,Digital
729,7,267.7912,Agência Digital,São Paulo,Digital
734,7,1021.1032,Agência Digital,São Paulo,Digital
734,7,1021.1032,Agência Digital,São Paulo,Digital
745,7,24507.803,Agência Digital,São Paulo,Digital
745,7,24507.803,Agência Digital,São Paulo,Digital
803,7,71217.555,Agência Digital,São Paulo,Digital
803,7,71217.555,Agência Digital,São Paulo,Digital
822,7,238.97,Agência Digital,São Paulo,Digital
822,7,238.97,Agência Digital,São Paulo,Digital
827,7,107556.29,Agência Digital,São Paulo,Digital
827,7,107556.29,Agência Digital,São Paulo,Digital
860,7,41005.773,Agência Digital,São Paulo,Digital
860,7,41005.773,Agência Digital,São Paulo,Digital
882,7,12488.9,Agência Digital,São Paulo,Digital
882,7,12488.9,Agência Digital,São Paulo,Digital
884,7,13113.032,Agência Digital,São Paulo,Digital
884,7,13113.032,Agência Digital,São Paulo,Digital
893,7,310.48,Agência Digital,São Paulo,Digital
893,7,310.48,Agência Digital,São Paulo,Digital
929,7,34456.312,Agência Digital,São Paulo,Digital
929,7,34456.312,Agência Digital,São Paulo,Digital
942,7,48.2575,Agência Digital,São Paulo,Digital
942,7,48.2575,Agência Digital,São Paulo,Digital
944,7,18246.871,Agência Digital,São Paulo,Digital
944,7,18246.871,Agência Digital,São Paulo,Digital
948,7,22981.422,Agência Digital,São Paulo,Digital
948,7,22981.422,Agência Digital,São Paulo,Digital
959,7,9579.724,Agência Digital,São Paulo,Digital
959,7,9579.724,Agência Digital,São Paulo,Digital
964,7,938.7,Agência Digital,São Paulo,Digital
964,7,938.7,Agência Digital,São Paulo,Digital
969,7,19705.836,Agência Digital,São Paulo,Digital
969,7,19705.836,Agência Digital,São Paulo,Digital
986,7,3674.6116,Agência Digital,São Paulo,Digital
986,7,3674.6116,Agência Digital,São Paulo,Digital
999,7,18697.457,Agência Digital,São Paulo,Digital
999,7,18697.457,Agência Digital,São Paulo,Digital
12,7,437.2888,Agência Digital,São Paulo,Digital
12,7,437.2888,Agência Digital,São Paulo,Digital
13,7,229.779,Agência Digital,São Paulo,Digital
13,7,229.779,Agência Digital,São Paulo,Digital
20,7,50155.812,Agência Digital,São Paulo,Digital
20,7,50155.812,Agência Digital,São Paulo,Digital
58,7,55549.863,Agência Digital,São Paulo,Digital
58,7,55549.863,Agência Digital,São Paulo,Digital
63,7,2354.2495,Agência Digital,São Paulo,Digital
63,7,2354.2495,Agência Digital,São Paulo,Digital
91,7,51889.38,Agência Digital,São Paulo,Digital
91,7,51889.38,Agência Digital,São Paulo,Digital
123,7,308.1314,Agência Digital,São Paulo,Digital
123,7,308.1314,Agência Digital,São Paulo,Digital
182,7,6257.19,Agência Digital,São Paulo,Digital
182,7,6257.19,Agência Digital,São Paulo,Digital
273,7,65.4885,Agência Digital,São Paulo,Digital
273,7,65.4885,Agência Digital,São Paulo,Digital
308,7,28868.04,Agência Digital,São Paulo,Digital
308,7,28868.04,Agência Digital,São Paulo,Digital
314,7,19172.348,Agência Digital,São Paulo,Digital
314,7,19172.348,Agência Digital,São Paulo,Digital
324,7,123.1356,Agência Digital,São Paulo,Digital
324,7,123.1356,Agência Digital,São Paulo,Digital
335,7,751.065,Agência Digital,São Paulo,Digital
335,7,751.065,Agência Digital,São Paulo,Digital
337,7,36506.965,Agência Digital,São Paulo,Digital
337,7,36506.965,Agência Digital,São Paulo,Digital
338,7,185276.12,Agência Digital,São Paulo,Digital
338,7,185276.12,Agência Digital,São Paulo,Digital
345,7,11346.321,Agência Digital,São Paulo,Digital
345,7,11346.321,Agência Digital,São Paulo,Digital
348,7,51345.402,Agência Digital,São Paulo,Digital
348,7,51345.402,Agência Digital,São Paulo,Digital
367,7,15067.751,Agência Digital,São Paulo,Digital
367,7,15067.751,Agência Digital,São Paulo,Digital
369,7,2372.7957,Agência Digital,São Paulo,Digital
369,7,2372.7957,Agência Digital,São Paulo,Digital
378,7,1483.7993,Agência Digital,São Paulo,Digital
378,7,1483.7993,Agência Digital,São Paulo,Digital
384,7,26811.23,Agência Digital,São Paulo,Digital
384,7,26811.23,Agência Digital,São Paulo,Digital
391,7,221113.69,Agência Digital,São Paulo,Digital
391,7,221113.69,Agência Digital,São Paulo,Digital
392,7,4970.319,Agência Digital,São Paulo,Digital
392,7,4970.319,Agência Digital,São Paulo,Digital
396,7,7540.1084,Agência Digital,São Paulo,Digital
396,7,7540.1084,Agência Digital,São Paulo,Digital
397,7,40026.37,Agência Digital,São Paulo,Digital
397,7,40026.37,Agência Digital,São Paulo,Digital
409,7,17764.62,Agência Digital,São Paulo,Digital
409,7,17764.62,Agência Digital,São Paulo,Digital
458,7,55600.617,Agência Digital,São Paulo,Digital
458,7,55600.617,Agência Digital,São Paulo,Digital
463,7,13633.897,Agência Digital,São Paulo,Digital
463,7,13633.897,Agência Digital,São Paulo,Digital
465,7,6002.172,Agência Digital,São Paulo,Digital
465,7,6002.172,Agência Digital,São Paulo,Digital
469,7,43152.17,Agência Digital,São Paulo,Digital
469,7,43152.17,Agência Digital,São Paulo,Digital
471,7,592.7341,Agência Digital,São Paulo,Digital
471,7,592.7341,Agência Digital,São Paulo,Digital
483,7,59749.508,Agência Digital,São Paulo,Digital
483,7,59749.508,Agência Digital,São Paulo,Digital
502,7,58387.637,Agência Digital,São Paulo,Digital
502,7,58387.637,Agência Digital,São Paulo,Digital
503,7,5085.353,Agência Digital,São Paulo,Digital
503,7,5085.353,Agência Digital,São Paulo,Digital
511,7,36503.113,Agência Digital,São Paulo,Digital
511,7,36503.113,Agência Digital,São Paulo,Digital
522,7,1004.8938,Agência Digital,São Paulo,Digital
522,7,1004.8938,Agência Digital,São Paulo,Digital
524,7,75259.85,Agência Digital,São Paulo,Digital
524,7,75259.85,Agência Digital,São Paulo,Digital
609,7,57623.746,Agência Digital,São Paulo,Digital
609,7,57623.746,Agência Digital,São Paulo,Digital
619,7,11.718,Agência Digital,São Paulo,Digital
619,7,11.718,Agência Digital,São Paulo,Digital
675,7,43784.88,Agência Digital,São Paulo,Digital
675,7,43784.88,Agência Digital,São Paulo,Digital
694,7,137.445,Agência Digital,São Paulo,Digital
694,7,137.445,Agência Digital,São Paulo,Digital
696,7,331.3233,Agência Digital,São Paulo,Digital
696,7,331.3233,Agência Digital,São Paulo,Digital
719,7,13048.586,Agência Digital,São Paulo,Digital
719,7,13048.586,Agência Digital,São Paulo,Digital
724,7,1378.0013,Agência Digital,São Paulo,Digital
724,7,1378.0013,Agência Digital,São Paulo,Digital
731,7,857.7537,Agência Digital,São Paulo,Digital
731,7,857.7537,Agência Digital,São Paulo,Digital
772,7,53692.836,Agência Digital,São Paulo,Digital
772,7,53692.836,Agência Digital,São Paulo,Digital
777,7,1200.7611,Agência Digital,São Paulo,Digital
777,7,1200.7611,Agência Digital,São Paulo,Digital
791,7,5609.5093,Agência Digital,São Paulo,Digital
791,7,5609.5093,Agência Digital,São Paulo,Digital
795,7,100.6364,Agência Digital,São Paulo,Digital
795,7,100.6364,Agência Digital,São Paulo,Digital
806,7,584.98,Agência Digital,São Paulo,Digital
806,7,584.98,Agência Digital,São Paulo,Digital
811,7,7630.794,Agência Digital,São Paulo,Digital
811,7,7630.794,Agência Digital,São Paulo,Digital
812,7,15943.421,Agência Digital,São Paulo,Digital
812,7,15943.421,Agência Digital,São Paulo,Digital
823,7,383.5926,Agência Digital,São Paulo,Digital
823,7,383.5926,Agência Digital,São Paulo,Digital
847,7,84.5658,Agência Digital,São Paulo,Digital
847,7,84.5658,Agência Digital,São Paulo,Digital
908,7,121.0664,Agência Digital,São Paulo,Digital
908,7,121.0664,Agência Digital,São Paulo,Digital
933,7,18663.664,Agência Digital,São Paulo,Digital
933,7,18663.664,Agência Digital,São Paulo,Digital
965,7,321.134,Agência Digital,São Paulo,Digital
965,7,321.134,Agência Digital,São Paulo,Digital
976,7,68294.77,Agência Digital,São Paulo,Digital
976,7,68294.77,Agência Digital,São Paulo,Digital
32,7,17618.682,Agência Digital,São Paulo,Digital
32,7,17618.682,Agência Digital,São Paulo,Digital
88,7,13428.221,Agência Digital,São Paulo,Digital
88,7,13428.221,Agência Digital,São Paulo,Digital
99,7,6520.0,Agência Digital,São Paulo,Digital
99,7,6520.0,Agência Digital,São Paulo,Digital
101,7,111513.04,Agência Digital,São Paulo,Digital
101,7,111513.04,Agência Digital,São Paulo,Digital
121,7,560.092,Agência Digital,São Paulo,Digital
121,7,560.092,Agência Digital,São Paulo,Digital
156,7,77724.42,Agência Digital,São Paulo,Digital
156,7,77724.42,Agência Digital,São Paulo,Digital
184,7,30326.432,Agência Digital,São Paulo,Digital
184,7,30326.432,Agência Digital,São Paulo,Digital
194,7,6724.232,Agência Digital,São Paulo,Digital
194,7,6724.232,Agência Digital,São Paulo,Digital
214,7,62.2986,Agência Digital,São Paulo,Digital
214,7,62.2986,Agência Digital,São Paulo,Digital
219,7,45527.32,Agência Digital,São Paulo,Digital
219,7,45527.32,Agência Digital,São Paulo,Digital
236,7,21089.262,Agência Digital,São Paulo,Digital
236,7,21089.262,Agência Digital,São Paulo,Digital
268,7,745.3472,Agência Digital,São Paulo,Digital
268,7,745.3472,Agência Digital,São Paulo,Digital
282,7,156.655,Agência Digital,São Paulo,Digital
282,7,156.655,Agência Digital,São Paulo,Digital
287,7,37008.844,Agência Digital,São Paulo,Digital
287,7,37008.844,Agência Digital,São Paulo,Digital
305,7,275.739,Agência Digital,São Paulo,Digital
305,7,275.739,Agência Digital,São Paulo,Digital
336,7,5.0611,Agência Digital,São Paulo,Digital
336,7,5.0611,Agência Digital,São Paulo,Digital
344,7,142.3357,Agência Digital,São Paulo,Digital
344,7,142.3357,Agência Digital,São Paulo,Digital
400,7,27.3152,Agência Digital,São Paulo,Digital
400,7,27.3152,Agência Digital,São Paulo,Digital
401,7,51461.9,Agência Digital,São Paulo,Digital
401,7,51461.9,Agência Digital,São Paulo,Digital
403,7,53898.49,Agência Digital,São Paulo,Digital
403,7,53898.49,Agência Digital,São Paulo,Digital
404,7,32344.564,Agência Digital,São Paulo,Digital
404,7,32344.564,Agência Digital,São Paulo,Digital
426,7,152392.83,Agência Digital,São Paulo,Digital
426,7,152392.83,Agência Digital,São Paulo,Digital
436,7,8634.921,Agência Digital,São Paulo,Digital
436,7,8634.921,Agência Digital,São Paulo,Digital
445,7,9499.424,Agência Digital,São Paulo,Digital
445,7,9499.424,Agência Digital,São Paulo,Digital
470,7,14772.138,Agência Digital,São Paulo,Digital
470,7,14772.138,Agência Digital,São Paulo,Digital
474,7,116.6848,Agência Digital,São Paulo,Digital
474,7,116.6848,Agência Digital,São Paulo,Digital
563,7,46720.6,Agência Digital,São Paulo,Digital
563,7,46720.6,Agência Digital,São Paulo,Digital
569,7,38.116,Agência Digital,São Paulo,Digital
569,7,38.116,Agência Digital,São Paulo,Digital
583,7,380.6334,Agência Digital,São Paulo,Digital
583,7,380.6334,Agência Digital,São Paulo,Digital
594,7,1648.618,Agência Digital,São Paulo,Digital
594,7,1648.618,Agência Digital,São Paulo,Digital
605,7,50226.31,Agência Digital,São Paulo,Digital
605,7,50226.31,Agência Digital,São Paulo,Digital
629,7,4654.4893,Agência Digital,São Paulo,Digital
629,7,4654.4893,Agência Digital,São Paulo,Digital
654,7,48933.5,Agência Digital,São Paulo,Digital
654,7,48933.5,Agência Digital,São Paulo,Digital
665,7,15668.517,Agência Digital,São Paulo,Digital
665,7,15668.517,Agência Digital,São Paulo,Digital
669,7,67205.88,Agência Digital,São Paulo,Digital
669,7,67205.88,Agência Digital,São Paulo,Digital
683,7,4130.391,Agência Digital,São Paulo,Digital
683,7,4130.391,Agência Digital,São Paulo,Digital
707,7,60833.227,Agência Digital,São Paulo,Digital
707,7,60833.227,Agência Digital,São Paulo,Digital
748,7,49285.008,Agência Digital,São Paulo,Digital
748,7,49285.008,Agência Digital,São Paulo,Digital
784,7,373.3918,Agência Digital,São Paulo,Digital
784,7,373.3918,Agência Digital,São Paulo,Digital
788,7,38.4405,Agência Digital,São Paulo,Digital
788,7,38.4405,Agência Digital,São Paulo,Digital
809,7,901.68,Agência Digital,São Paulo,Digital
